                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 0.5954,                0.67198,                0.81576,                0.97189,                0.94641,                0.97931,                0.82387,                0.53535,                0.50125,                0.78298,             0.00055583,             0.00055583,             0.00055583
                     30,                0.58835,                0.64924,                 0.8167,                0.97239,                0.94494,                0.98036,                0.82753,                0.52253,                0.51142,                0.78233,             0.00054822,             0.00054822,             0.00054822
                     31,                0.59615,                0.66041,                0.81714,                0.96499,                0.93688,                0.97699,                0.83296,                0.52846,                0.50441,                0.78487,             0.00054061,             0.00054061,             0.00054061
                     32,                0.60777,                0.63672,                0.81482,                0.96489,                0.93628,                0.97659,                0.82914,                0.53535,                0.50248,                0.78691,             0.00053299,             0.00053299,             0.00053299
                     33,                0.58096,                0.60392,                 0.8132,                0.97055,                0.94065,                0.97814,                0.83318,                0.52945,                0.47987,                0.78415,             0.00052538,             0.00052538,             0.00052538
                     34,                0.59221,                0.60782,                0.81805,                0.96567,                0.94129,                0.98101,                0.83228,                0.52994,                0.48069,                 0.7869,             0.00051777,             0.00051777,             0.00051777
                     35,                0.57933,                0.59638,                0.81645,                0.96441,                0.94616,                0.98076,                0.83415,                0.53189,                0.47933,                0.78586,             0.00051015,             0.00051015,             0.00051015
                     36,                0.58892,                0.59503,                0.81763,                0.97656,                0.94321,                0.98078,                0.82876,                0.53222,                0.48841,                0.78671,             0.00050254,             0.00050254,             0.00050254
                     37,                0.56974,                0.57764,                0.81606,                0.97329,                0.93911,                0.98024,                0.83489,                0.53293,                0.48605,                0.78592,             0.00049493,             0.00049493,             0.00049493
                     38,                0.59068,                0.59254,                0.81995,                0.95654,                0.96247,                 0.9849,                 0.8365,                0.53186,                0.48329,                0.78853,             0.00048732,             0.00048732,             0.00048732
                     39,                0.57464,                0.57888,                0.81681,                0.95865,                0.96323,                0.98617,                0.84092,                0.52949,                0.47203,                0.78814,              0.0004797,              0.0004797,              0.0004797
                     40,                0.57668,                0.55979,                0.81389,                0.97293,                0.95547,                0.98428,                0.84288,                0.53067,                 0.4793,                0.79027,             0.00047209,             0.00047209,             0.00047209
                     41,                0.57507,                0.54096,                0.81892,                 0.9565,                0.97061,                0.98427,                0.84284,                 0.5349,                0.45866,                0.79156,             0.00046448,             0.00046448,             0.00046448
                     42,                0.56914,                0.52167,                0.81809,                0.95184,                0.97499,                0.98409,                0.83647,                0.53845,                0.44511,                0.79295,             0.00045686,             0.00045686,             0.00045686
                     43,                0.56304,                0.52192,                0.81266,                0.96468,                0.96987,                0.98562,                0.84596,                0.53089,                0.44182,                 0.7913,             0.00044925,             0.00044925,             0.00044925
                     44,                0.56784,                0.50681,                0.81861,                0.97413,                 0.9606,                0.98625,                0.83759,                0.54868,                0.43815,                0.79209,             0.00044164,             0.00044164,             0.00044164
                     45,                 0.5626,                0.50384,                0.81884,                0.97175,                0.96124,                 0.9834,                0.84704,                0.53014,                 0.4455,                0.79345,             0.00043402,             0.00043402,             0.00043402
                     46,                0.56006,                0.49444,                0.81661,                0.97262,                0.96207,                0.98663,                0.85033,                0.52499,                 0.4217,                 0.7933,             0.00042641,             0.00042641,             0.00042641
                     47,                0.57203,                0.49229,                0.81653,                0.96799,                0.97264,                0.98791,                0.84032,                0.55468,                0.43287,                 0.7978,              0.0004188,              0.0004188,              0.0004188
                     48,                0.54881,                0.48161,                0.81476,                0.97034,                0.97011,                0.98773,                0.85069,                0.52663,                 0.4138,                0.79423,             0.00041118,             0.00041118,             0.00041118
                     49,                0.54527,                0.46937,                0.81163,                0.96464,                0.97257,                0.98619,                0.84579,                0.53804,                0.41884,                0.79391,             0.00040357,             0.00040357,             0.00040357
                     50,                0.56819,                0.47446,                0.82193,                0.97731,                0.96309,                0.98759,                0.85068,                0.52847,                0.40693,                0.79538,             0.00039596,             0.00039596,             0.00039596
                     51,                0.54411,                0.46877,                0.81632,                0.97269,                0.96634,                0.98819,                0.85556,                0.52954,                0.41143,                0.79361,             0.00038835,             0.00038835,             0.00038835
                     52,                0.56674,                0.48119,                0.81813,                0.96161,                 0.9741,                0.98827,                0.84736,                0.54113,                0.41199,                0.79649,             0.00038073,             0.00038073,             0.00038073
                     53,                0.55302,                0.46485,                0.81496,                 0.9749,                0.97192,                 0.9866,                0.85407,                0.53688,                0.41293,                0.79584,             0.00037312,             0.00037312,             0.00037312
                     54,                0.55773,                0.45955,                0.81548,                0.96256,                0.97551,                0.98659,                0.85226,                0.53118,                0.40496,                0.79587,             0.00036551,             0.00036551,             0.00036551
                     55,                0.56436,                0.46145,                 0.8147,                0.96424,                0.96049,                0.98544,                 0.8506,                 0.5394,                0.40745,                0.79759,             0.00035789,             0.00035789,             0.00035789
                     56,                0.55594,                0.45667,                0.81339,                0.97526,                0.96749,                0.98771,                0.86201,                0.52693,                0.40409,                0.79514,             0.00035028,             0.00035028,             0.00035028
                     57,                0.55131,                0.45364,                0.81608,                0.96567,                0.97494,                0.98527,                0.85355,                0.53881,                0.40773,                0.79887,             0.00034267,             0.00034267,             0.00034267
                     58,                0.54052,                0.44214,                0.81313,                 0.9759,                0.96916,                0.98667,                0.84973,                0.53782,                0.39246,                0.79832,             0.00033505,             0.00033505,             0.00033505
                     59,                0.55044,                0.44246,                0.81551,                0.97266,                0.97488,                0.98656,                0.85688,                0.53448,                0.39321,                0.79741,             0.00032744,             0.00032744,             0.00032744
                     60,                0.55046,                0.43418,                0.81615,                0.97802,                0.97057,                0.98524,                0.85645,                0.52385,                0.38246,                0.79708,             0.00031983,             0.00031983,             0.00031983
                     61,                0.54728,                 0.4302,                0.81454,                0.97345,                0.97023,                0.98499,                0.85527,                0.53384,                0.38598,                0.79776,             0.00031221,             0.00031221,             0.00031221
                     62,                0.55775,                0.42992,                0.81413,                0.97011,                0.97338,                0.98577,                0.85071,                0.54972,                0.38377,                0.80143,              0.0003046,              0.0003046,              0.0003046
                     63,                0.54029,                 0.4122,                0.81729,                0.96375,                 0.9807,                0.98503,                 0.8554,                0.53603,                0.37757,                0.79893,             0.00029699,             0.00029699,             0.00029699
                     64,                0.54522,                0.40241,                0.81306,                0.96828,                0.97318,                 0.9847,                0.84957,                0.54937,                0.37241,                0.80098,             0.00028937,             0.00028937,             0.00028937
                     65,                  0.546,                0.39947,                 0.8141,                0.97141,                0.97642,                0.98326,                0.85416,                0.54013,                0.37055,                0.80098,             0.00028176,             0.00028176,             0.00028176
                     66,                0.54078,                0.39224,                0.81297,                0.97297,                0.97663,                0.98424,                0.85798,                0.53158,                0.36044,                0.79961,             0.00027415,             0.00027415,             0.00027415
                     67,                0.54561,                0.39065,                0.81402,                 0.9689,                0.97859,                0.98478,                0.86003,                0.54115,                0.35552,                0.80133,             0.00026654,             0.00026654,             0.00026654
                     68,                0.52691,                0.37745,                0.81163,                0.96853,                0.97802,                0.98577,                0.85456,                0.54431,                0.35647,                0.79989,             0.00025892,             0.00025892,             0.00025892
                     69,                0.53393,                0.37583,                0.81179,                0.97552,                 0.9734,                0.98532,                0.85434,                0.54339,                 0.3509,                0.80103,             0.00025131,             0.00025131,             0.00025131
                     70,                 0.5321,                0.37081,                0.81235,                 0.9768,                0.97503,                0.98534,                0.85996,                0.53604,                0.34794,                0.79958,              0.0002437,              0.0002437,              0.0002437
                     71,                0.52506,                0.36583,                0.81515,                0.97352,                0.97778,                0.98692,                0.86004,                0.53348,                0.33649,                0.79913,             0.00023608,             0.00023608,             0.00023608
                     72,                0.52763,                0.36143,                0.81228,                0.97664,                0.97423,                0.98692,                0.85594,                0.53684,                0.34031,                0.80075,             0.00022847,             0.00022847,             0.00022847
                     73,                0.54093,                0.36757,                0.81538,                0.97446,                0.97577,                0.98526,                0.85559,                0.54015,                0.34993,                0.80139,             0.00022086,             0.00022086,             0.00022086
                     74,                 0.5291,                0.36537,                0.80872,                0.96525,                0.98398,                0.98548,                0.85843,                0.53323,                0.33623,                 0.8005,             0.00021324,             0.00021324,             0.00021324
                     75,                 0.5227,                0.35915,                 0.8095,                 0.9685,                0.97488,                0.98521,                0.86025,                0.53586,                0.33752,                0.80103,             0.00020563,             0.00020563,             0.00020563
                     76,                0.52439,                0.35544,                 0.8125,                0.97243,                0.97876,                0.98565,                0.86257,                0.53444,                0.33497,                0.79933,             0.00019802,             0.00019802,             0.00019802
                     77,                0.51617,                0.35837,                0.81457,                 0.9697,                0.97919,                0.98423,                 0.8584,                0.53755,                0.33387,                0.80017,              0.0001904,              0.0001904,              0.0001904
                     78,                0.51345,                0.35185,                0.80975,                0.97157,                0.97788,                0.98466,                0.86509,                 0.5289,                0.33142,                0.79926,             0.00018279,             0.00018279,             0.00018279
                     79,                0.51984,                0.35232,                0.80839,                0.97208,                0.97472,                0.98531,                0.86126,                0.52971,                0.33322,                0.79966,             0.00017518,             0.00017518,             0.00017518
                     80,                0.51007,                0.34539,                0.81312,                0.96867,                0.97902,                0.98582,                0.86043,                 0.5299,                0.32853,                0.79997,             0.00016757,             0.00016757,             0.00016757
                     81,                0.51991,                0.34539,                0.81129,                0.97343,                0.97344,                 0.9845,                0.86252,                0.53488,                0.32921,                0.79979,             0.00015995,             0.00015995,             0.00015995
                     82,                0.51352,                0.34234,                 0.8132,                0.97291,                0.97615,                0.98411,                0.86252,                0.53122,                0.32866,                0.79959,             0.00015234,             0.00015234,             0.00015234
                     83,                0.51344,                0.34373,                0.80818,                0.97555,                 0.9764,                0.98427,                0.86137,                0.53066,                0.32624,                0.79925,             0.00014473,             0.00014473,             0.00014473
                     84,                 0.5093,                0.34196,                0.80903,                0.97501,                0.97515,                0.98434,                0.85961,                0.53011,                0.32304,                0.79962,             0.00013711,             0.00013711,             0.00013711
                     85,                0.50518,                0.33585,                0.80989,                0.97934,                0.96852,                0.98452,                0.86382,                0.52887,                0.32483,                0.80008,              0.0001295,              0.0001295,              0.0001295
                     86,                0.50704,                0.34384,                0.80796,                0.97605,                0.97421,                0.98376,                0.86186,                0.52892,                 0.3258,                0.79943,             0.00012189,             0.00012189,             0.00012189
                     87,                0.49879,                0.33375,                0.80926,                0.96871,                0.98103,                0.98378,                0.86035,                0.52931,                0.32143,                0.79932,             0.00011427,             0.00011427,             0.00011427
                     88,                0.49482,                0.33625,                0.80951,                0.97342,                0.97729,                0.98366,                0.85781,                0.53465,                0.32548,                0.80077,             0.00010666,             0.00010666,             0.00010666
                     89,                0.50443,                0.33194,                0.80683,                0.97293,                0.97681,                0.98399,                0.85823,                0.53276,                0.32411,                0.80004,             9.9047e-05,             9.9047e-05,             9.9047e-05
                     90,                0.49528,                0.33369,                0.79953,                 0.9762,                0.97102,                0.98312,                 0.8576,                0.53252,                0.32966,                0.80147,             9.1434e-05,             9.1434e-05,             9.1434e-05
                     91,                 0.4853,                0.31206,                0.80377,                0.97443,                0.97103,                0.98257,                0.85312,                0.53458,                0.32603,                0.80061,             8.3821e-05,             8.3821e-05,             8.3821e-05
                     92,                0.48978,                0.30708,                0.80073,                0.97826,                0.97184,                0.98347,                0.85772,                0.53427,                0.32297,                0.80051,             7.6208e-05,             7.6208e-05,             7.6208e-05
                     93,                0.48187,                0.30442,                0.80502,                0.97715,                0.97174,                0.98354,                0.85817,                0.52996,                 0.3235,                0.80059,             6.8595e-05,             6.8595e-05,             6.8595e-05
                     94,                0.47814,                0.30346,                0.80029,                0.97731,                0.97456,                0.98314,                0.85666,                0.53308,                0.32255,                0.80033,             6.0982e-05,             6.0982e-05,             6.0982e-05
                     95,                0.47295,                0.30023,                0.79466,                0.97696,                0.97505,                  0.983,                0.85725,                0.53324,                0.32076,                0.80068,             5.3369e-05,             5.3369e-05,             5.3369e-05
                     96,                 0.4716,                0.29602,                  0.798,                0.97782,                0.97302,                0.98339,                0.85758,                0.53328,                0.32183,                0.80096,             4.5756e-05,             4.5756e-05,             4.5756e-05
                     97,                0.46734,                0.29549,                0.80008,                0.97805,                0.97402,                 0.9835,                0.85833,                0.53214,                0.31941,                0.80085,             3.8142e-05,             3.8142e-05,             3.8142e-05
                     98,                0.46797,                0.29561,                0.79376,                0.97654,                0.97558,                0.98318,                 0.8596,                0.53394,                0.31838,                0.80051,             3.0529e-05,             3.0529e-05,             3.0529e-05
                     99,                0.47026,                  0.294,                0.79498,                 0.9768,                 0.9758,                 0.9826,                0.85928,                0.53414,                0.31765,                 0.8007,             2.2916e-05,             2.2916e-05,             2.2916e-05
